student_id,avg_grade,total_approval_rate,is_first_choice,parents_education_score,financial_stress,status,student_segment
1134,0.0,0.0,1,74,0,Dropout,2
1135,11.125,0.3684210526315789,1,74,0,Dropout,1
1136,13.8125,1.0,0,75,0,Graduate,4
1137,11.916666666666666,0.75,1,39,0,Dropout,7
1138,13.297142857142855,0.875,0,75,0,Graduate,8
1139,14.086538461538462,1.0,1,38,0,Graduate,5
1140,13.101666666666667,0.9333333333333333,0,57,0,Graduate,4
1141,11.7,0.8,0,57,0,Enrolled,8
1142,14.375,0.8,1,2,0,Dropout,6
1143,12.952380952380953,1.0,1,38,0,Graduate,5
1144,12.3125,0.7,0,74,0,Enrolled,1
1145,12.8,0.8333333333333334,0,30,0,Graduate,5
1146,0.0,0.0,1,57,0,Enrolled,2
1147,11.45,0.9,1,57,0,Graduate,8
1148,12.083333333333332,0.8571428571428571,0,2,0,Enrolled,6
1149,13.485714285714284,0.875,1,38,0,Graduate,5
1150,11.642857142857142,1.0,1,31,0,Graduate,5
1151,0.0,0.0,1,74,0,Dropout,2
1152,12.380952380952381,0.6,0,20,0,Enrolled,7
1153,13.35,0.7142857142857143,1,39,0,Enrolled,7
1154,13.258571428571427,0.875,0,38,0,Graduate,5
1155,12.125,0.8,1,3,0,Enrolled,0
1156,10.833333333333332,0.3333333333333333,1,75,0,Dropout,1
1157,13.035714285714285,1.0,0,75,0,Graduate,4
1158,11.816666666666666,0.8333333333333334,0,38,0,Graduate,7
1159,13.742857142857144,1.0,1,38,0,Graduate,5
1160,11.4,1.0,1,74,0,Graduate,4
1161,13.13125,0.7857142857142857,1,74,0,Enrolled,8
1162,14.652857142857142,0.875,0,39,0,Graduate,5
1163,11.333333333333334,1.0,1,74,0,Graduate,4
1164,6.85,0.2857142857142857,1,74,1,Dropout,2
1165,14.238636363636363,1.0,1,56,0,Graduate,4
1166,11.446428571428571,0.9333333333333333,0,40,0,Dropout,5
1167,12.666666666666668,0.9166666666666666,0,38,0,Graduate,5
1168,13.928571428571429,1.0,0,4,0,Dropout,6
1169,11.625,0.8,1,56,0,Graduate,8
1170,12.2,1.0,1,57,0,Graduate,4
1171,15.07,0.875,0,20,0,Graduate,5
1172,11.0,0.2,1,68,0,Dropout,1
1173,12.333333333333332,0.9,1,2,0,Enrolled,6
1174,12.8,0.6666666666666666,1,38,0,Graduate,7
1175,11.125,0.5833333333333334,0,20,0,Dropout,7
1176,12.869047619047619,0.9166666666666666,0,74,0,Graduate,4
1177,14.399999999999999,0.8333333333333334,0,3,0,Graduate,6
1178,10.916666666666668,0.35714285714285715,1,74,0,Dropout,1
1179,12.56875,1.0,1,75,0,Graduate,4
1180,11.916666666666668,0.5,1,74,0,Dropout,1
1181,11.875,0.8,1,2,0,Graduate,0
1182,12.253125,0.8666666666666667,0,38,0,Graduate,5
1183,13.475,0.6842105263157895,1,57,1,Dropout,1
1184,12.765833333333333,0.8,0,57,0,Enrolled,8
1185,11.714285714285715,0.9166666666666666,1,38,0,Graduate,5
1186,12.83409090909091,1.0,1,56,0,Enrolled,4
1187,10.5,0.2,1,74,0,Dropout,1
1188,11.583333333333332,0.8333333333333334,1,20,0,Graduate,7
1189,13.571428571428571,1.0,1,20,0,Graduate,5
1190,0.0,0.0,0,68,0,Dropout,2
1191,12.04142857142857,0.875,0,2,0,Graduate,6
1192,0.0,0.0,1,38,0,Graduate,3
1193,14.176282051282051,1.0,1,2,0,Graduate,6
1194,15.376068376068377,1.0,1,75,0,Graduate,4
1195,12.107142857142858,0.9285714285714286,1,38,0,Enrolled,5
1196,5.0,0.2222222222222222,1,39,0,Dropout,3
1197,11.291666666666668,0.5833333333333334,1,38,0,Dropout,7
1198,14.833333333333332,1.0,1,20,0,Graduate,5
1199,15.973214285714285,1.0,1,20,0,Graduate,5
1200,15.142857142857142,1.0,1,20,0,Graduate,5
1201,12.983333333333334,0.9166666666666666,1,74,0,Graduate,4
1202,12.733333333333334,0.5,0,56,1,Dropout,1
1203,11.675,0.75,0,39,0,Graduate,7
1204,6.5,0.08333333333333333,1,68,0,Dropout,2
1205,12.8125,0.7,1,76,0,Graduate,8
1206,12.333333333333334,0.8571428571428571,0,71,0,Graduate,8
1207,12.8875,1.0,1,56,0,Enrolled,4
1208,5.5,0.08333333333333333,1,75,0,Dropout,2
1209,11.375,0.6666666666666666,1,74,1,Dropout,1
1210,0.0,0.0,1,74,0,Dropout,2
1211,11.125,0.75,1,2,0,Enrolled,0
1212,13.63,1.0,1,39,0,Graduate,5
1213,12.25,0.7,1,74,0,Graduate,1
1214,12.88095238095238,0.9285714285714286,0,38,0,Enrolled,5
1215,16.63888888888889,1.0,1,41,0,Graduate,5
1216,12.0,0.75,0,38,0,Graduate,7
1217,12.892857142857142,1.0,1,56,0,Graduate,4
1218,12.764285714285714,0.875,0,2,0,Graduate,6
1219,12.958333333333332,1.0,0,57,0,Graduate,4
1220,0.0,0.0,0,40,0,Dropout,2
1221,15.143809523809521,1.0,1,20,0,Graduate,5
1222,0.0,0.0,1,58,1,Dropout,2
1223,13.166666666666668,0.9166666666666666,1,20,0,Graduate,5
1224,13.57625,1.0,0,57,0,Graduate,4
1225,15.488095238095237,1.0,1,76,0,Graduate,4
1226,11.133333333333333,0.8,1,28,0,Graduate,7
1227,11.6,0.9166666666666666,1,76,0,Graduate,8
1228,13.76375,1.0,0,76,0,Graduate,4
1229,12.725,0.7222222222222222,1,2,0,Enrolled,0
1230,11.457142857142856,0.8333333333333334,1,57,0,Graduate,8
1231,11.916666666666666,1.0,1,20,0,Graduate,5
1232,14.357142857142858,0.8571428571428571,1,57,0,Graduate,8
1233,12.75,1.0,0,4,0,Graduate,6
1234,13.925714285714283,0.875,0,38,0,Graduate,5
1235,11.5,0.5,1,57,0,Dropout,1
1236,13.593650793650792,1.0,0,38,0,Graduate,5
1237,8.0,0.1,1,38,0,Dropout,3
1238,13.1625,1.0,1,75,0,Graduate,4
1239,0.0,0.0,1,4,0,Dropout,3
1240,11.2,0.6923076923076923,1,74,0,Dropout,1
1241,11.333333333333332,0.5555555555555556,1,38,0,Dropout,7
1242,10.5,0.2,1,20,0,Enrolled,7
1243,13.333333333333332,0.8333333333333334,1,22,0,Graduate,5
1244,10.875,0.45454545454545453,1,74,0,Dropout,1
1245,11.5,0.14285714285714285,1,74,0,Dropout,1
1246,13.166666666666668,1.0,1,38,0,Graduate,5
1247,0.0,0.0,0,38,0,Dropout,3
1248,11.5,0.16666666666666666,1,56,0,Enrolled,1
1249,12.4,0.6666666666666666,0,75,0,Dropout,1
1250,15.416666666666668,1.0,1,58,0,Graduate,4
1251,12.345238095238095,1.0,1,75,0,Graduate,4
1252,12.166666666666668,0.8333333333333334,0,76,0,Graduate,8
1253,12.041666666666668,0.8333333333333334,1,76,0,Graduate,8
1254,7.375,0.4,1,38,0,Enrolled,3
1255,5.0,0.08333333333333333,1,4,0,Dropout,3
1256,12.428571428571429,1.0,1,57,0,Graduate,4
1257,12.738888888888887,1.0,0,75,0,Graduate,4
1258,13.6,0.875,0,38,0,Graduate,5
1259,15.9375,1.0,1,57,0,Graduate,4
1260,11.65,0.9166666666666666,0,2,0,Graduate,6
1261,7.0,0.18181818181818182,1,56,0,Dropout,2
1262,0.0,0.0,0,38,0,Dropout,3
1263,16.17142857142857,1.0,1,56,0,Graduate,4
1264,11.785714285714286,0.875,0,75,0,Graduate,8
1265,13.42375,1.0,0,2,0,Graduate,6
1266,13.333333333333332,0.9166666666666666,1,76,0,Graduate,4
1267,12.464285714285714,0.875,0,56,0,Graduate,8
1268,12.4875,0.65,1,76,0,Enrolled,1
1269,5.0,0.08333333333333333,1,74,0,Dropout,2
1270,12.514285714285714,0.9166666666666666,1,56,0,Enrolled,8
1271,12.5,0.9,1,57,0,Graduate,8
1272,11.0,0.6,1,75,0,Dropout,1
1273,0.0,0.0,1,74,0,Dropout,2
1274,11.966666666666667,1.0,1,74,0,Graduate,4
1275,12.833333333333332,1.0,0,38,0,Graduate,5
1276,13.133333333333333,0.75,0,20,0,Graduate,7
1277,12.15,0.9,1,74,0,Dropout,8
1278,11.875,0.6666666666666666,1,13,0,Enrolled,0
1279,12.169642857142858,1.0,1,56,0,Graduate,4
1280,13.25,1.0,0,38,0,Graduate,5
1281,13.024285714285714,0.875,0,57,0,Graduate,8
1282,0.0,0.0,0,20,0,Dropout,3
1283,17.952380952380953,1.0,1,38,0,Graduate,5
1284,11.25,0.8,1,56,0,Graduate,8
1285,13.083333333333332,0.8571428571428571,0,57,0,Dropout,8
1286,12.5875,0.9166666666666666,0,2,0,Enrolled,6
1287,12.333333333333334,1.0,1,20,0,Graduate,5
1288,12.05,0.75,1,73,0,Graduate,8
1289,14.052380952380954,0.8666666666666667,1,38,0,Graduate,5
1290,13.5625,0.9090909090909091,0,20,0,Enrolled,5
1291,14.285714285714286,0.875,1,76,0,Graduate,4
1292,10.875,0.4166666666666667,1,20,0,Dropout,7
1293,16.200000000000003,1.0,0,16,0,Graduate,5
1294,0.0,0.0,1,42,1,Dropout,2
1295,5.0,0.09090909090909091,1,2,0,Dropout,3
1296,0.0,0.0,0,68,0,Dropout,2
1297,12.49,0.6428571428571429,1,74,0,Dropout,1
1298,12.114285714285714,1.0,1,39,0,Graduate,5
1299,11.0,0.5833333333333334,1,76,0,Enrolled,1
1300,6.166666666666667,0.3,1,20,0,Dropout,3
1301,0.0,0.0,0,22,0,Dropout,3
1302,0.0,0.0,1,6,0,Graduate,3
1303,12.716666666666667,0.9473684210526315,1,6,0,Graduate,6
1304,14.857142857142858,1.0,0,20,0,Graduate,5
1305,12.75,1.0,0,38,0,Graduate,5
1306,13.842307692307692,1.0,1,39,0,Graduate,5
1307,12.8,1.0,0,57,0,Graduate,4
1308,13.314285714285717,0.875,1,75,0,Graduate,8
1309,11.98857142857143,0.875,0,76,0,Graduate,8
1310,12.217171717171716,0.95,1,20,0,Graduate,5
1311,15.16826923076923,1.0,1,74,0,Graduate,4
1312,13.25,1.0,1,75,0,Graduate,4
1313,13.030555555555555,1.0,0,42,0,Dropout,5
1314,12.166666666666668,0.75,1,20,0,Enrolled,7
1315,14.51,0.8666666666666667,0,56,0,Graduate,4
1316,11.875,0.7,0,20,0,Enrolled,7
1317,11.333333333333332,0.5,0,72,0,Dropout,1
1318,11.5,0.5833333333333334,1,20,0,Dropout,7
1319,11.899999999999999,0.8333333333333334,0,39,0,Graduate,7
1320,12.25,1.0,0,39,0,Graduate,5
1321,13.75,0.8571428571428571,0,20,0,Enrolled,5
1322,13.76375,1.0,0,76,0,Graduate,4
1323,12.600000000000001,0.8571428571428571,0,76,0,Graduate,8
1324,11.333333333333332,0.6,0,41,0,Enrolled,7
1325,14.333333333333334,0.8571428571428571,0,74,0,Graduate,8
1326,12.583333333333332,0.5,1,38,0,Enrolled,7
1327,5.0,0.08333333333333333,1,72,1,Dropout,2
1328,14.659236111111111,1.0,0,2,0,Graduate,6
1329,12.625,0.5833333333333334,1,5,0,Enrolled,0
1330,13.384027777777778,1.0,0,57,0,Graduate,4
1331,13.847222222222221,1.0,1,2,0,Graduate,6
1332,6.0,0.1,1,4,0,Dropout,3
1333,11.6,0.5833333333333334,1,56,0,Enrolled,1
1334,13.30952380952381,1.0,1,76,0,Graduate,4
1335,11.7,0.8333333333333334,0,20,0,Enrolled,7
1336,12.142857142857142,0.8571428571428571,1,39,0,Enrolled,5
1337,12.4,0.9,1,74,1,Enrolled,8
1338,11.25,0.8333333333333334,1,20,0,Dropout,7
1339,11.4,0.875,1,75,0,Graduate,8
1340,11.833333333333334,1.0,1,74,0,Graduate,4
1341,12.5,0.75,0,38,0,Graduate,7
1342,13.5,0.9,1,57,0,Graduate,4
1343,13.25,0.8333333333333334,1,74,0,Graduate,8
1344,11.416666666666668,1.0,1,2,1,Dropout,6
1345,13.666666666666668,1.0,0,4,0,Graduate,6
1346,12.916666666666668,1.0,0,2,0,Graduate,6
1347,12.77,0.8571428571428571,0,2,0,Enrolled,6
1348,13.25,0.95,1,57,1,Enrolled,4
1349,12.666666666666668,1.0,1,38,0,Graduate,5
1350,0.0,0.0,1,2,0,Graduate,3
1351,15.657142857142857,0.875,0,38,0,Graduate,5
1352,11.75,1.0,0,20,0,Graduate,5
1353,0.0,0.0,0,57,0,Dropout,2
1354,10.883333333333333,0.8333333333333334,1,39,0,Enrolled,7
1355,13.047619047619047,0.9166666666666666,1,13,0,Enrolled,6
1356,5.875,0.3333333333333333,1,71,0,Dropout,2
1357,0.0,0.0,1,20,1,Dropout,3
1358,0.0,0.0,1,2,0,Dropout,3
1359,0.0,0.0,1,56,0,Dropout,2
1360,6.5,0.1,0,4,0,Dropout,3
1361,13.331428571428573,0.875,0,75,0,Graduate,8
1362,0.0,0.0,1,76,0,Dropout,2
1363,0.0,0.0,1,20,0,Graduate,3
1364,13.7,0.8571428571428571,1,56,0,Graduate,8
1365,0.0,0.0,1,28,1,Dropout,3
1366,13.664772727272728,0.9375,1,20,0,Dropout,5
1367,12.2,0.875,0,76,0,Graduate,8
1368,10.5,0.7,1,38,0,Dropout,7
1369,12.928571428571429,0.9166666666666666,1,20,0,Graduate,5
1370,13.0,1.0,1,75,0,Graduate,4
1371,15.028571428571428,0.875,1,2,0,Graduate,6
1372,11.857142857142858,1.0,1,20,0,Graduate,5
1373,12.2,0.8333333333333334,1,39,0,Graduate,7
1374,12.5,0.4,1,38,0,Dropout,7
1375,0.0,0.0,1,39,0,Dropout,3
1376,12.25,0.9,1,2,0,Enrolled,6
1377,0.0,0.0,1,56,0,Graduate,2
1378,7.0,0.08333333333333333,0,56,1,Dropout,2
1379,0.0,0.0,1,2,0,Dropout,3
1380,12.479166666666668,0.8571428571428571,1,22,0,Graduate,5
1381,0.0,0.0,1,57,0,Dropout,2
1382,11.248987854251013,1.0,1,20,0,Graduate,5
1383,13.35,0.8571428571428571,1,57,0,Graduate,8
1384,15.5,0.6666666666666666,1,2,0,Graduate,0
1385,5.25,0.2,1,56,0,Dropout,2
1386,0.0,0.0,1,5,0,Dropout,3
1387,12.541666666666668,1.0,0,74,0,Graduate,4
1388,0.0,0.0,0,50,0,Dropout,2
1389,11.05,0.7,0,20,0,Enrolled,7
1390,13.88125,1.0,0,2,0,Graduate,6
1391,11.966666666666667,0.9166666666666666,0,22,0,Graduate,5
1392,0.0,0.0,1,38,0,Dropout,3
1393,13.261904761904763,1.0,1,20,0,Graduate,5
1394,12.05,0.9166666666666666,0,76,0,Graduate,8
1395,11.366666666666667,0.9166666666666666,1,13,0,Graduate,6
1396,13.166666666666668,1.0,1,2,0,Enrolled,6
1397,13.674603174603176,1.0,1,49,0,Graduate,4
1398,12.030952380952382,0.9285714285714286,1,75,0,Graduate,8
1399,14.285714285714285,1.0,1,38,0,Graduate,5
1400,0.0,0.0,0,4,0,Enrolled,3
1401,12.342857142857143,0.9166666666666666,0,76,0,Graduate,8
1402,14.100000000000001,1.0,1,13,0,Graduate,6
1403,14.109375,1.0,0,39,0,Graduate,5
1404,0.0,0.0,1,39,1,Dropout,3
1405,0.0,0.0,1,4,0,Dropout,3
1406,12.342857142857143,0.875,0,75,0,Graduate,8
1407,11.5,0.8333333333333334,0,39,0,Enrolled,7
1408,10.75,0.4166666666666667,1,45,0,Dropout,1
1409,11.1,1.0,1,39,0,Graduate,5
1410,0.0,0.0,1,74,0,Dropout,2
1411,11.625,0.8333333333333334,0,56,0,Graduate,8
1412,11.1,0.8421052631578947,1,74,0,Graduate,8
1413,11.333333333333332,0.5833333333333334,0,74,0,Enrolled,1
1414,13.984821428571427,1.0,0,20,0,Graduate,5
1415,12.466666666666667,0.9,0,38,0,Graduate,5
1416,0.0,0.0,0,38,0,Dropout,3
1417,13.633333333333333,0.9166666666666666,1,22,0,Graduate,5
1418,11.7,1.0,0,38,0,Graduate,5
1419,12.702380952380953,0.9166666666666666,1,76,0,Dropout,8
1420,11.600000000000001,0.8333333333333334,0,74,0,Dropout,8
1421,12.133333333333333,0.8,0,39,0,Enrolled,7
1422,11.583333333333334,1.0,0,57,0,Graduate,4
1423,11.083333333333332,1.0,1,76,0,Graduate,4
1424,13.45,0.9,0,56,0,Enrolled,4
1425,0.0,0.0,1,38,0,Graduate,3
1426,12.416666666666668,0.8333333333333334,1,8,0,Graduate,6
1427,13.45,0.5833333333333334,1,39,0,Enrolled,7
1428,11.225,0.5833333333333334,1,74,0,Enrolled,1
1429,12.916666666666668,0.9166666666666666,1,57,0,Graduate,4
1430,12.90857142857143,0.875,0,76,0,Graduate,8
1431,11.0,0.4166666666666667,0,13,0,Dropout,0
1432,10.916666666666668,0.9166666666666666,0,75,0,Enrolled,8
1433,15.583333333333334,1.0,0,39,0,Graduate,5
1434,12.845833333333335,0.8,0,39,0,Enrolled,7
1435,13.5,0.6153846153846154,1,42,1,Dropout,7
1436,12.25,0.36363636363636365,1,4,0,Enrolled,0
1437,12.333333333333332,1.0,1,74,0,Graduate,4
1438,13.666666666666668,1.0,1,2,0,Graduate,6
1439,12.160714285714285,0.9,1,75,0,Graduate,8
1440,13.375,0.8,0,38,0,Graduate,7
1441,11.833333333333332,1.0,1,2,0,Graduate,6
1442,14.333333333333332,1.0,0,2,0,Graduate,6
1443,0.0,0.0,1,5,1,Dropout,3
1444,13.816666666666666,1.0,1,2,0,Graduate,6
1445,0.0,0.0,0,23,0,Dropout,3
1446,0.0,0.0,1,32,0,Dropout,3
1447,12.291666666666668,0.7,0,20,0,Dropout,7
1448,12.583333333333332,0.5,1,74,0,Dropout,1
1449,12.563492063492063,0.9375,1,20,0,Graduate,5
1450,12.083333333333332,0.9166666666666666,1,3,0,Dropout,6
1451,12.153846153846153,0.9583333333333334,1,56,0,Graduate,4
1452,0.0,0.0,1,2,0,Dropout,3
1453,11.583333333333332,0.9230769230769231,0,56,0,Graduate,8
1454,11.925,0.8,1,4,0,Enrolled,0
1455,0.0,0.0,0,38,0,Dropout,3
1456,12.5,0.9,1,20,0,Enrolled,5
1457,13.009166666666667,0.8,0,2,0,Enrolled,0
1458,11.25,0.4166666666666667,1,40,0,Enrolled,7
1459,0.0,0.0,1,74,0,Dropout,2
1460,11.5,0.6666666666666666,1,75,0,Dropout,1
1461,12.57857142857143,0.9166666666666666,1,76,0,Graduate,8
1462,11.833333333333332,0.7,0,22,0,Enrolled,7
1463,11.5,0.3,1,20,0,Dropout,7
1464,11.116666666666667,0.9166666666666666,0,38,0,Enrolled,5
1465,12.602272727272728,0.8636363636363636,0,68,0,Graduate,8
1466,5.5,0.3,0,22,0,Dropout,3
1467,13.725,0.8,0,75,0,Enrolled,8
1468,14.833333333333332,1.0,1,20,0,Graduate,5
1469,13.0,1.0,0,2,0,Graduate,6
1470,11.7,0.9,1,41,0,Enrolled,5
1471,11.55,0.75,1,6,0,Enrolled,0
1472,11.80952380952381,1.0,1,57,0,Graduate,4
1473,0.0,0.0,1,74,0,Dropout,2
1474,12.25,0.6,1,4,0,Enrolled,0
1475,12.3,0.9,1,57,0,Graduate,8
1476,12.0,0.4,1,74,0,Dropout,1
1477,13.333333333333332,1.0,1,3,0,Graduate,6
1478,7.25,0.16666666666666666,1,20,1,Dropout,3
1479,6.6,0.3333333333333333,1,2,0,Dropout,3
1480,13.483333333333334,0.6666666666666666,1,2,0,Dropout,0
1481,11.291666666666668,0.8333333333333334,1,74,0,Graduate,8
1482,14.797619047619047,1.0,0,4,0,Graduate,6
1483,12.283333333333333,0.8333333333333334,1,2,0,Graduate,6
1484,10.983333333333334,0.8571428571428571,1,74,0,Graduate,8
1485,11.125,0.75,0,20,0,Graduate,7
1486,13.835164835164836,0.8571428571428571,1,4,0,Graduate,6
1487,11.742857142857144,0.9166666666666666,1,38,0,Enrolled,5
1488,0.0,0.0,1,56,0,Dropout,2
1489,13.916666666666668,0.9,0,38,0,Graduate,5
1490,14.805555555555555,1.0,1,74,0,Graduate,4
1491,11.25,1.0,1,4,0,Graduate,6
1492,10.625,0.5,1,7,0,Dropout,0
1493,12.3,0.75,1,20,0,Graduate,7
1494,0.0,0.0,1,4,0,Dropout,3
1495,13.971428571428572,1.0,1,4,0,Graduate,6
1496,14.136607142857141,1.0,1,38,0,Graduate,5
1497,13.428571428571429,0.9166666666666666,0,2,0,Graduate,6
1498,12.166666666666668,0.9166666666666666,1,74,0,Enrolled,8
1499,13.022222222222222,0.9166666666666666,1,39,0,Graduate,5
1500,13.928571428571429,1.0,1,75,0,Graduate,4
1501,6.0,0.08333333333333333,1,2,0,Dropout,3
1502,14.016666666666666,1.0,1,56,0,Graduate,4
1503,12.09,0.7142857142857143,1,74,0,Enrolled,8
1504,12.457142857142856,0.875,1,74,0,Enrolled,8
1505,11.5,0.5,0,76,0,Dropout,1
1506,10.5,0.8,1,56,0,Enrolled,8
1507,0.0,0.0,1,56,0,Graduate,2
1508,13.5,1.0,1,56,0,Graduate,4
1509,0.0,0.0,1,2,0,Dropout,3
1510,0.0,0.0,1,2,0,Dropout,3
1511,11.25,0.8,1,56,0,Enrolled,8
1512,0.0,0.0,1,56,0,Graduate,2
1513,13.916666666666668,1.0,1,4,0,Graduate,6
1514,0.0,0.0,1,56,0,Dropout,2
1515,14.13888888888889,1.0,1,56,0,Graduate,4
1516,0.0,0.0,1,20,0,Dropout,3
1517,13.583333333333334,1.0,1,20,0,Graduate,5
1518,0.0,0.0,1,56,0,Enrolled,2
1519,0.0,0.0,1,2,1,Dropout,3
1520,5.0,0.1,1,38,0,Dropout,3
1521,15.2,1.0,1,74,0,Graduate,4
1522,6.4,0.3333333333333333,1,20,0,Dropout,3
1523,11.083333333333332,0.9,1,20,0,Dropout,5
1524,0.0,0.0,1,5,0,Enrolled,3
1525,12.828571428571427,0.875,1,2,0,Graduate,6
1526,12.55,0.8333333333333334,1,2,1,Dropout,6
1527,11.2,0.6,1,74,0,Graduate,1
1528,12.375,0.8333333333333334,1,20,0,Graduate,7
1529,11.328571428571427,0.875,1,6,1,Dropout,6
1530,13.0,0.4166666666666667,1,38,0,Enrolled,7
1531,13.033333333333331,0.8571428571428571,0,39,0,Graduate,5
1532,11.958333333333332,0.8333333333333334,1,74,0,Graduate,8
1533,15.35,0.7,1,7,0,Enrolled,0
1534,14.0,1.0,1,39,0,Graduate,5
1535,12.375,0.7692307692307693,1,74,0,Enrolled,8
1536,0.0,0.0,1,56,0,Dropout,2
1537,12.333333333333332,1.0,1,57,0,Graduate,4
1538,11.833333333333332,0.4166666666666667,0,57,1,Dropout,1
1539,0.0,0.0,1,74,0,Dropout,2
1540,11.233333333333334,0.7,1,75,0,Dropout,1
1541,0.0,0.0,1,74,0,Dropout,2
1542,5.0,0.1,0,38,0,Dropout,3
1543,0.0,0.0,1,43,0,Dropout,2
1544,12.125,0.5833333333333334,1,68,0,Dropout,1
1545,12.25,0.8333333333333334,1,38,0,Graduate,7
1546,12.2,0.8333333333333334,1,56,0,Enrolled,8
1547,0.0,0.0,1,68,0,Dropout,2
1548,0.0,0.0,1,74,0,Dropout,2
1549,0.0,0.0,1,76,0,Dropout,2
1550,12.34375,1.0,1,68,0,Graduate,4
1551,10.533333333333333,0.7272727272727273,1,74,0,Graduate,1
1552,10.694871794871796,0.9629629629629629,1,74,0,Graduate,8
1553,13.666666666666668,1.0,0,39,0,Graduate,5
1554,14.5,0.9230769230769231,1,74,0,Graduate,4
1555,13.533482142857142,1.0,0,20,0,Graduate,5
1556,0.0,0.0,1,56,0,Dropout,2
1557,0.0,0.0,1,39,0,Enrolled,3
1558,0.0,0.0,1,74,0,Dropout,2
1559,13.24875,1.0,0,22,0,Graduate,5
1560,12.803571428571429,0.7857142857142857,1,5,0,Enrolled,0
1561,13.925,0.75,1,57,0,Enrolled,8
1562,13.2,0.8,0,2,0,Graduate,6
1563,11.5,0.4166666666666667,1,38,1,Enrolled,7
1564,13.583333333333332,0.8333333333333334,0,38,0,Enrolled,5
1565,12.895833333333332,1.0,0,20,0,Graduate,5
1566,15.230555555555554,1.0,0,57,0,Graduate,4
1567,11.075,0.9,0,20,0,Graduate,5
1568,5.833333333333333,0.14285714285714285,1,20,0,Enrolled,3
1569,0.0,0.0,1,74,0,Dropout,2
1570,13.928571428571429,1.0,1,74,0,Enrolled,4
1571,0.0,0.0,1,74,1,Dropout,2
1572,0.0,0.0,1,74,0,Dropout,2
1573,12.375,0.75,1,74,1,Dropout,8
1574,12.3875,0.7647058823529411,1,74,0,Graduate,8
1575,0.0,0.0,0,38,0,Graduate,3
1576,12.575,0.75,0,74,0,Dropout,8
1577,12.125,0.8,1,56,0,Enrolled,8
1578,12.5,0.6,0,56,1,Dropout,1
1579,0.0,0.0,1,75,0,Enrolled,2
1580,13.833333333333332,1.0,1,74,0,Graduate,4
1581,11.0,0.4166666666666667,0,4,0,Enrolled,0
1582,5.5,0.1,1,56,0,Dropout,2
1583,11.6,0.8333333333333334,1,75,0,Dropout,8
1584,13.0,0.9166666666666666,1,56,0,Graduate,4
1585,0.0,0.0,1,67,0,Graduate,2
1586,12.125,0.8,1,75,0,Enrolled,8
1587,10.983333333333334,0.8,0,3,0,Enrolled,0
1588,11.25,0.25,1,74,0,Dropout,1
1589,12.416666666666666,1.0,0,20,0,Graduate,5
1590,5.5,0.08333333333333333,1,20,0,Dropout,3
1591,0.0,0.0,0,4,0,Dropout,3
1592,10.916666666666668,0.6,0,57,0,Enrolled,1
1593,0.0,0.0,0,75,1,Dropout,2
1594,11.125,0.6,1,39,0,Enrolled,7
1595,11.75,0.8,1,38,0,Enrolled,7
1596,12.666666666666668,0.8,0,74,0,Enrolled,8
1597,15.857142857142858,1.0,1,20,0,Graduate,5
1598,11.9,0.75,1,74,0,Dropout,8
1599,11.291666666666668,0.5833333333333334,1,76,0,Dropout,1
1600,0.0,0.0,0,2,0,Graduate,3
1601,13.267857142857142,0.8333333333333334,0,20,0,Enrolled,5
1602,10.666666666666668,0.6666666666666666,0,20,0,Enrolled,7
1603,12.87142857142857,0.9166666666666666,1,57,0,Graduate,4
1604,5.75,0.16666666666666666,1,20,1,Dropout,3
1605,12.085227272727272,0.8636363636363636,1,76,0,Enrolled,8
1606,13.0,0.8333333333333334,0,22,0,Graduate,5
1607,12.8875,1.0,0,7,0,Graduate,6
1608,13.133333333333333,0.9166666666666666,1,57,0,Enrolled,4
1609,12.702380952380953,1.0,0,57,0,Graduate,4
1610,11.583333333333332,0.5,1,39,0,Dropout,7
1611,12.7,1.0,0,56,0,Enrolled,4
1612,12.132291666666667,0.9333333333333333,0,38,0,Graduate,5
1613,0.0,0.0,1,68,0,Dropout,2
1614,11.666666666666668,1.0,1,75,0,Graduate,4
1615,11.833333333333332,0.4166666666666667,1,38,0,Dropout,7
1616,14.125,0.8,1,75,0,Graduate,8
1617,11.600000000000001,0.8333333333333334,1,38,0,Dropout,7
1618,13.083333333333332,1.0,0,20,0,Dropout,5
1619,12.316666666666666,0.7333333333333333,1,2,0,Graduate,0
1620,14.3125,0.9166666666666666,1,22,0,Graduate,5
1621,12.333333333333332,0.8,1,75,0,Graduate,8
1622,10.75,0.7142857142857143,1,74,0,Dropout,1
1623,12.132142857142858,0.7142857142857143,1,74,0,Dropout,8
1624,10.972222222222221,0.7307692307692307,1,20,0,Dropout,7
1625,5.0,0.1,1,74,0,Dropout,2
1626,14.246031746031747,0.9166666666666666,1,39,0,Graduate,5
1627,11.75,0.6153846153846154,1,74,0,Dropout,1
1628,12.375,0.7,1,22,0,Dropout,7
1629,0.0,0.0,1,75,0,Dropout,2
1630,12.0,0.8,1,75,0,Graduate,8
1631,0.0,0.0,1,38,1,Dropout,3
1632,13.899999999999999,1.0,1,74,0,Graduate,4
1633,13.062937062937063,1.0,1,41,0,Enrolled,5
1634,12.0,1.0,1,74,0,Graduate,4
1635,12.80952380952381,1.0,1,75,0,Graduate,4
1636,12.5,0.7,1,20,0,Graduate,7
